GEOID,City,totalsum_2009,totalsum_2013,totalsum_2014,totalsum_2012,totalsum_2008,totalsum_2010,totalsum_2011,metersum_2009,metersum_2013,metersum_2014,metersum_2012,metersum_2008,metersum_2010,metersum_2011,daytimesum_2009,daytimesum_2013,daytimesum_2014,daytimesum_2012,daytimesum_2008,daytimesum_2010,daytimesum_2011,nighttimesum_2009,nighttimesum_2013,nighttimesum_2014,nighttimesum_2012,nighttimesum_2008,nighttimesum_2010,nighttimesum_2011,overnightsum_2009,overnightsum_2013,overnightsum_2014,overnightsum_2012,overnightsum_2008,overnightsum_2010,overnightsum_2011,weekendsum_2009,weekendsum_2013,weekendsum_2014,weekendsum_2012,weekendsum_2008,weekendsum_2010,weekendsum_2011,weekdaysum_2009,weekdaysum_2013,weekdaysum_2014,weekdaysum_2012,weekdaysum_2008,weekdaysum_2010,weekdaysum_2011,totalsum_2015,totalsum_2016,totalsum_2017,totalsum_2018,metersum_2015,metersum_2016,metersum_2017,metersum_2018,daytimesum_2015,daytimesum_2016,daytimesum_2017,daytimesum_2018,nighttimesum_2015,nighttimesum_2016,nighttimesum_2017,nighttimesum_2018,overnightsum_2015,overnightsum_2016,overnightsum_2017,overnightsum_2018,weekendsum_2015,weekendsum_2016,weekendsum_2017,weekendsum_2018,weekdaysum_2015,weekdaysum_2016,weekdaysum_2017,weekdaysum_2018,policesum_2015,policesum_2017,policesum_2018,streetcsum_2015,streetcsum_2016,streetcsum_2017,streetcsum_2018,policesum_2016
290950097001,Kansas City,NA,4,0,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,4,0,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,4,0,3,NA,NA,NA,0,5,2,56,0,0,0,0,0,3,1,1,0,0,0,0,0,2,1,55,0,2,1,55,0,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA
290950098001,Kansas City,NA,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,5,6,1,0,0,0,0,0,1,2,0,0,0,1,1,0,4,3,0,0,1,0,0,0,4,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA
290950008003,Kansas City,NA,5,9,13,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,5,9,12,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,5,9,13,NA,NA,NA,17,8,2,2,0,0,0,0,16,6,2,2,1,0,0,0,0,2,0,0,0,2,0,0,17,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA
290950129062,Kansas City,NA,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA
290950043001,Kansas City,NA,1676,1826,1824,NA,NA,NA,NA,910,829,952,NA,NA,NA,NA,1675,1825,1823,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,5,0,10,NA,NA,NA,NA,1671,1826,1814,NA,NA,NA,1866,1602,906,826,842,605,251,414,1858,1601,900,804,2,0,3,20,6,1,3,2,6,7,4,0,1860,1595,902,826,NA,NA,NA,NA,NA,NA,NA,NA
290950153002,Kansas City,NA,14,25,7,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,10,24,7,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,4,1,0,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,10,25,7,NA,NA,NA,49,48,38,32,0,0,0,0,46,48,37,30,3,0,0,1,0,0,1,1,1,7,0,0,48,41,38,32,NA,NA,NA,NA,NA,NA,NA,NA
290950046001,Kansas City,NA,2,1,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,2,1,2,NA,NA,NA,3,0,2,1,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA
290950046003,Kansas City,NA,21,43,5,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,20,42,4,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,21,43,5,NA,NA,NA,38,47,16,0,0,0,0,0,36,45,14,0,2,1,1,0,0,1,1,0,0,1,2,0,38,46,14,0,NA,NA,NA,NA,NA,NA,NA,NA
290950171003,Kansas City,NA,0,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,1,3,1,3,0,0,0,0,1,2,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA
290950171001,Kansas City,NA,5,1,5,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,5,1,5,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,5,1,5,NA,NA,NA,3,3,8,2,0,0,0,0,1,2,7,1,0,0,0,0,2,1,1,1,1,1,0,0,2,2,8,2,NA,NA,NA,NA,NA,NA,NA,NA
290950091002,Kansas City,NA,0,3,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,3,1,NA,NA,NA,1,7,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA
290950006003,Kansas City,NA,14,33,15,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,14,30,14,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,2,3,1,NA,NA,NA,NA,12,30,14,NA,NA,NA,26,26,13,8,0,0,0,0,24,21,12,6,1,3,0,1,1,2,1,1,1,3,1,2,25,23,12,6,NA,NA,NA,NA,NA,NA,NA,NA
290950006004,Kansas City,NA,17,29,27,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,17,29,27,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,17,29,27,NA,NA,NA,35,3,4,2,0,0,0,0,35,3,3,2,0,0,0,0,0,0,1,0,0,0,1,0,35,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA
290950007002,Kansas City,NA,17,18,34,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,17,16,34,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,16,16,33,NA,NA,NA,57,46,6,8,0,0,0,0,54,44,5,8,1,1,1,0,2,1,0,0,1,0,0,1,56,46,6,7,NA,NA,NA,NA,NA,NA,NA,NA
290950007003,Kansas City,NA,32,19,73,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,30,19,71,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,29,19,73,NA,NA,NA,71,19,11,5,0,0,0,0,69,19,9,5,1,0,1,0,1,0,1,0,3,0,0,0,68,19,11,5,NA,NA,NA,NA,NA,NA,NA,NA
290950008001,Kansas City,NA,7,24,26,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,7,24,25,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,7,24,26,NA,NA,NA,35,11,3,7,0,0,0,0,35,10,2,7,0,0,1,0,0,1,0,0,0,0,1,0,35,11,2,7,NA,NA,NA,NA,NA,NA,NA,NA
290950008004,Kansas City,NA,28,30,21,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,28,30,19,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,28,30,20,NA,NA,NA,37,26,10,9,0,0,0,0,34,24,10,8,0,0,0,0,3,2,0,1,0,1,1,0,37,25,9,9,NA,NA,NA,NA,NA,NA,NA,NA
290950011002,Kansas City,NA,311,478,307,NA,NA,NA,NA,48,66,78,NA,NA,NA,NA,306,477,304,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,18,1,26,NA,NA,NA,NA,293,477,281,NA,NA,NA,585,544,222,127,101,118,30,37,575,541,222,104,9,0,0,21,1,3,0,2,14,6,2,1,571,538,220,126,NA,NA,NA,NA,NA,NA,NA,NA
290950009002,Kansas City,NA,17,15,13,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,17,13,11,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,16,13,11,NA,NA,NA,20,18,0,7,0,0,0,0,16,17,0,6,1,0,0,0,3,1,0,1,2,1,0,0,18,17,0,7,NA,NA,NA,NA,NA,NA,NA,NA
290950009003,Kansas City,NA,7,11,19,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,6,11,19,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,7,11,17,NA,NA,NA,36,9,1,9,0,0,0,0,34,9,1,8,1,0,0,0,1,0,0,1,0,1,1,2,36,8,0,7,NA,NA,NA,NA,NA,NA,NA,NA
290950009004,Kansas City,NA,14,11,18,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,14,9,15,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,2,3,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,14,9,17,NA,NA,NA,34,8,11,1,0,0,0,0,32,8,10,0,0,0,0,0,2,0,1,1,0,0,0,0,34,8,11,1,NA,NA,NA,NA,NA,NA,NA,NA
290950010001,Kansas City,NA,8,3,14,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,7,1,13,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,7,3,14,NA,NA,NA,16,4,8,7,0,0,0,0,15,3,8,5,1,1,0,2,0,0,0,0,1,1,2,0,15,3,6,7,NA,NA,NA,NA,NA,NA,NA,NA
290950010002,Kansas City,NA,25,6,27,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,24,6,25,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,25,6,25,NA,NA,NA,73,184,20,27,0,0,0,0,72,181,18,26,0,1,1,0,1,2,1,1,0,1,4,0,73,183,16,27,NA,NA,NA,NA,NA,NA,NA,NA
290950010003,Kansas City,NA,18,12,30,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,18,11,18,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,0,12,NA,NA,NA,NA,0,1,3,NA,NA,NA,NA,18,11,27,NA,NA,NA,32,4,14,1,0,0,0,0,29,4,14,1,1,0,0,0,2,0,0,0,1,0,2,0,31,4,12,1,NA,NA,NA,NA,NA,NA,NA,NA
290950011001,Kansas City,NA,328,578,429,NA,NA,NA,NA,108,133,177,NA,NA,NA,NA,318,574,429,NA,NA,NA,NA,9,0,0,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,5,3,33,NA,NA,NA,NA,323,575,396,NA,NA,NA,1041,832,687,238,218,138,106,27,1025,817,670,181,14,2,0,49,2,13,17,8,15,49,16,0,1026,783,671,238,NA,NA,NA,NA,NA,NA,NA,NA
290950154001,Kansas City,NA,35,30,64,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,34,28,46,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,0,1,18,NA,NA,NA,NA,1,1,6,NA,NA,NA,NA,34,29,58,NA,NA,NA,14,60,18,25,0,0,0,0,14,58,16,24,0,0,1,1,0,2,1,0,0,2,0,0,14,58,18,25,NA,NA,NA,NA,NA,NA,NA,NA
290950154002,Kansas City,NA,66,141,40,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,66,135,33,NA,NA,NA,NA,0,5,0,NA,NA,NA,NA,0,1,7,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,65,138,39,NA,NA,NA,276,172,53,59,3,0,0,0,273,171,52,57,2,1,0,2,1,0,1,0,0,1,0,2,276,171,53,57,NA,NA,NA,NA,NA,NA,NA,NA
290950018004,Kansas City,NA,31,12,22,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,31,11,22,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,31,12,22,NA,NA,NA,14,8,3,2,0,0,0,0,9,8,3,2,1,0,0,0,4,0,0,0,2,1,0,0,12,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA
290950019001,Kansas City,NA,14,22,15,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,12,21,14,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,13,22,14,NA,NA,NA,28,11,15,11,0,0,0,0,28,8,12,5,0,1,0,2,0,2,3,4,1,0,3,3,27,11,12,8,NA,NA,NA,NA,NA,NA,NA,NA
290950019003,Kansas City,NA,11,11,13,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,11,11,13,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,11,11,13,NA,NA,NA,14,16,4,4,0,0,0,0,14,14,3,4,0,0,1,0,0,2,0,0,0,0,0,0,14,16,4,4,NA,NA,NA,NA,NA,NA,NA,NA
290950034003,Kansas City,NA,13,52,14,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,12,51,14,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,12,52,13,NA,NA,NA,65,30,3,5,0,0,0,0,63,30,3,5,2,0,0,0,0,0,0,0,0,0,0,1,65,30,3,4,NA,NA,NA,NA,NA,NA,NA,NA
290950038002,Kansas City,NA,6,7,5,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,6,7,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,6,7,5,NA,NA,NA,17,7,3,2,0,0,0,0,17,7,1,2,0,0,1,0,0,0,1,0,0,0,1,0,17,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA
290950073002,Kansas City,NA,776,1008,1329,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,737,899,1215,NA,NA,NA,NA,15,88,102,NA,NA,NA,NA,24,21,12,NA,NA,NA,NA,29,155,34,NA,NA,NA,NA,747,853,1295,NA,NA,NA,2337,2034,733,368,1,0,0,0,2197,1930,702,345,120,73,7,11,20,31,24,12,65,69,22,27,2272,1965,711,341,NA,NA,NA,NA,NA,NA,NA,NA
290370601001,Kansas City,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
290950058013,Kansas City,NA,73,2,76,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,72,1,71,NA,NA,NA,NA,0,1,4,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,0,0,4,NA,NA,NA,NA,73,2,72,NA,NA,NA,6,21,104,41,0,0,0,0,5,21,99,37,1,0,2,0,0,0,3,4,3,1,3,1,3,20,101,40,NA,NA,NA,NA,NA,NA,NA,NA
290950079003,Kansas City,NA,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,1,1,NA,NA,NA,10,8,10,0,0,0,0,0,10,6,7,0,0,1,0,0,0,1,3,0,0,2,2,0,10,6,8,0,NA,NA,NA,NA,NA,NA,NA,NA
290950132103,Kansas City,NA,1,3,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,1,2,2,NA,NA,NA,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
290950051001,Kansas City,NA,26,16,11,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,24,16,9,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,25,16,9,NA,NA,NA,42,69,30,12,0,0,0,0,40,63,27,11,0,0,1,0,2,6,2,1,4,3,2,0,38,66,28,12,NA,NA,NA,NA,NA,NA,NA,NA
290950057001,Kansas City,NA,39,20,37,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,38,20,37,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,12,5,12,NA,NA,NA,NA,27,15,25,NA,NA,NA,11,19,12,4,0,0,0,0,11,18,11,4,0,1,0,0,0,0,1,0,1,0,0,1,10,19,12,3,NA,NA,NA,NA,NA,NA,NA,NA
290470202011,Kansas City,NA,5,4,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,4,4,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,5,4,3,NA,NA,NA,4,3,4,6,0,0,0,0,3,3,4,6,0,0,0,0,1,0,0,0,1,0,0,0,3,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA
290470202021,Kansas City,NA,73,77,37,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,73,62,37,NA,NA,NA,NA,0,15,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,72,77,36,NA,NA,NA,45,9,37,29,0,0,0,0,43,9,36,27,2,0,0,2,0,0,1,0,0,0,1,0,45,9,36,29,NA,NA,NA,NA,NA,NA,NA,NA
290470206042,Kansas City,NA,0,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
290950143001,Kansas City,NA,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,0,1,NA,NA,NA,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
290950154003,Kansas City,NA,5,7,5,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,5,6,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,5,6,4,NA,NA,NA,59,39,25,19,0,0,0,0,46,34,25,18,13,2,0,1,0,3,0,0,22,14,3,0,37,25,22,19,NA,NA,NA,NA,NA,NA,NA,NA
290470213073,Kansas City,NA,6,3,4,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,4,2,4,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,6,3,3,NA,NA,NA,2,0,1,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
290470212072,Kansas City,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
290470212052,Kansas City,NA,2,1,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,1,0,2,NA,NA,NA,3,2,0,8,0,0,0,0,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA
290470213101,Kansas City,NA,0,2,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,0,2,2,NA,NA,NA,2,4,1,3,0,0,0,0,2,2,1,1,0,0,0,1,0,2,0,1,0,0,0,0,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
290950079004,Kansas City,NA,4,5,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,4,5,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,4,5,3,NA,NA,NA,3,4,7,4,0,0,0,0,3,2,5,4,0,0,2,0,0,2,0,0,0,0,2,0,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA
290950090003,Kansas City,NA,10,11,5,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,10,11,5,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,10,11,5,NA,NA,NA,24,10,10,5,0,0,0,0,23,8,9,5,1,2,0,0,0,0,1,0,0,2,1,0,24,8,9,5,NA,NA,NA,NA,NA,NA,NA,NA
290950101051,Kansas City,NA,2,5,9,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,2,5,9,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,1,5,9,NA,NA,NA,2,4,1,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA
290470212062,Kansas City,NA,0,5,6,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,4,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,4,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,0,5,4,NA,NA,NA,13,5,5,2,0,0,0,0,10,2,3,2,1,0,2,0,2,3,0,0,1,0,0,0,12,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA
290470213102,Kansas City,NA,2,3,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,2,3,1,NA,NA,NA,7,14,4,1,0,0,0,0,7,9,4,1,0,1,0,0,0,4,0,0,1,1,0,0,6,13,4,1,NA,NA,NA,NA,NA,NA,NA,NA
290470206025,Kansas City,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,2,1,3,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA
290470202023,Kansas City,NA,8,13,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,3,7,0,NA,NA,NA,NA,2,4,0,NA,NA,NA,NA,3,2,0,NA,NA,NA,NA,2,3,0,NA,NA,NA,NA,6,10,0,NA,NA,NA,23,16,7,2,0,0,0,0,21,10,4,2,1,1,1,0,1,5,2,0,0,9,1,1,23,7,6,1,NA,NA,NA,NA,NA,NA,NA,NA
291650302101,Kansas City,NA,1,4,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,1,2,0,NA,NA,NA,3,2,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA
291650302111,Kansas City,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,1,2,2,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA
290470218032,Kansas City,NA,0,2,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,0,1,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA
290470218031,Kansas City,NA,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,1,0,NA,NA,NA,3,1,4,1,0,0,0,0,1,1,3,1,0,0,0,0,2,0,1,0,1,0,1,0,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA
290470206045,Kansas City,NA,0,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
